dataset,method,budget,seed,f1,time
synth_scalability,Uniform,0.7,42,0.9483262999686068,0.013745784759521484
synth_scalability,Uniform,0.7,123,0.9491638071308178,0.013720989227294922
synth_scalability,Uniform,0.7,456,0.9491623948956821,0.013611078262329102
synth_scalability,Uniform,0.9,42,0.9741662181635098,0.010799884796142578
synth_scalability,Uniform,0.9,123,0.9766660833187497,0.010976076126098633
synth_scalability,Uniform,0.9,456,0.977499859374121,0.010832786560058594
synth_scalability,Threshold,0.1,42,0.5598239295718287,0.03057408332824707
synth_scalability,Threshold,0.1,123,0.5724997031247938,0.027376174926757812
synth_scalability,Threshold,0.1,456,0.5621688902232314,0.02826404571533203
synth_scalability,Threshold,0.2,42,0.6802095198202605,0.0290529727935791
synth_scalability,Threshold,0.2,123,0.6998799519807923,0.029351234436035156
synth_scalability,Threshold,0.2,456,0.7023013274831328,0.02885293960571289
synth_scalability,Threshold,0.3,42,0.7480246635461775,0.030203819274902344
synth_scalability,Threshold,0.3,123,0.7916521980693104,0.033709049224853516
synth_scalability,Threshold,0.3,456,0.7681472070634482,0.03011178970336914
synth_scalability,Threshold,0.5,42,0.8691622145475784,0.02878713607788086
synth_scalability,Threshold,0.5,123,0.8758325572868163,0.027744054794311523
synth_scalability,Threshold,0.5,456,0.8690283278379457,0.028408050537109375
synth_scalability,Threshold,0.7,42,0.874998611095679,0.027570247650146484
synth_scalability,Threshold,0.7,123,0.8874961717447332,0.027412891387939453
synth_scalability,Threshold,0.7,456,0.8765555666766758,0.027031898498535156
synth_scalability,Threshold,0.9,42,0.874998611095679,0.02693915367126465
synth_scalability,Threshold,0.9,123,0.8874961717447332,0.027711153030395508
synth_scalability,Threshold,0.9,456,0.8765555666766758,0.027601957321166992
synth_scalability,Variance,0.1,42,0.5746975627112613,0.024998188018798828
synth_scalability,Variance,0.1,123,0.5849711785540662,0.025054931640625
synth_scalability,Variance,0.1,456,0.5822633540736648,0.024331092834472656
synth_scalability,Variance,0.2,42,0.6865613164424709,0.0241239070892334
synth_scalability,Variance,0.2,123,0.6632966157689418,0.024506092071533203
synth_scalability,Variance,0.2,456,0.6699963332925921,0.024707794189453125
synth_scalability,Variance,0.3,42,0.7496634363978237,0.02556324005126953
synth_scalability,Variance,0.3,123,0.7491623118456918,0.029899120330810547
synth_scalability,Variance,0.3,456,0.7415259419017021,0.029179811477661133
synth_scalability,Variance,0.5,42,0.863295359822173,0.031157732009887695
synth_scalability,Variance,0.5,123,0.8599902771025764,0.03074479103088379
synth_scalability,Variance,0.5,456,0.8649996249989582,0.031164169311523438
synth_scalability,Variance,0.7,42,0.9483320416343741,0.029465198516845703
synth_scalability,Variance,0.7,123,0.9491649368624349,0.02892589569091797
synth_scalability,Variance,0.7,456,0.948333189814416,0.02898097038269043
synth_scalability,Variance,0.9,42,0.9741665052073241,0.026808977127075195
synth_scalability,Variance,0.9,123,0.971666351848354,0.029005765914916992
synth_scalability,Variance,0.9,456,0.9758329137658639,0.026489973068237305
synth_scalability,Random Dropout,0.1,42,0.9316664768513245,0.013917207717895508
synth_scalability,Random Dropout,0.1,123,0.9358329322891602,0.012459993362426758
synth_scalability,Random Dropout,0.1,456,0.9174971926128043,0.01299905776977539
synth_scalability,Random Dropout,0.2,42,0.9649999027775077,0.0119171142578125
synth_scalability,Random Dropout,0.2,123,0.9549998749996528,0.011725187301635742
synth_scalability,Random Dropout,0.2,456,0.9433331759254887,0.012389898300170898
synth_scalability,Random Dropout,0.3,42,0.965,0.011484861373901367
synth_scalability,Random Dropout,0.3,123,0.9574999704860905,0.012295246124267578
synth_scalability,Random Dropout,0.3,456,0.9549998749996528,0.012110233306884766
synth_scalability,Random Dropout,0.5,42,0.9791665364575196,0.012443065643310547
synth_scalability,Random Dropout,0.5,123,0.9716659583156244,0.011986970901489258
synth_scalability,Random Dropout,0.5,456,0.9716665879627444,0.012022972106933594
synth_scalability,Random Dropout,0.7,42,0.9791663049705726,0.012196063995361328
synth_scalability,Random Dropout,0.7,123,0.9758325109673871,0.012370109558105469
synth_scalability,Random Dropout,0.7,456,0.9749997222191358,0.012593984603881836
synth_scalability,Random Dropout,0.9,42,0.9774996093682182,0.01332998275756836
synth_scalability,Random Dropout,0.9,123,0.9791666521990638,0.01357412338256836
synth_scalability,Random Dropout,0.9,456,0.9774996093682182,0.013184070587158203
synth_scalability,Mutual Info,0.1,42,0.7941550878903605,0.7430062294006348
synth_scalability,Mutual Info,0.1,123,0.7891594922327219,0.6564910411834717
synth_scalability,Mutual Info,0.1,456,0.8066403482696256,0.6443209648132324
synth_scalability,Mutual Info,0.2,42,0.9791663049705726,0.6452829837799072
synth_scalability,Mutual Info,0.2,123,0.9774996093682182,0.637624979019165
synth_scalability,Mutual Info,0.2,456,0.9791665364575196,0.6387960910797119
synth_scalability,Mutual Info,0.3,42,0.9799997777753087,0.6384789943695068
synth_scalability,Mutual Info,0.3,123,0.9791665364575196,0.6391539573669434
synth_scalability,Mutual Info,0.3,456,0.9791666521990638,0.6392450332641602
synth_scalability,Mutual Info,0.5,42,0.9791665364575196,0.6382639408111572
synth_scalability,Mutual Info,0.5,123,0.9783330925899177,0.6374750137329102
synth_scalability,Mutual Info,0.5,456,0.98,0.6393280029296875
synth_scalability,Mutual Info,0.7,42,0.9774996093682182,0.6393887996673584
synth_scalability,Mutual Info,0.7,123,0.977499859374121,0.6378540992736816
synth_scalability,Mutual Info,0.7,456,0.9783332731479809,0.6414768695831299
synth_scalability,Mutual Info,0.9,42,0.977499984374989,0.63897705078125
synth_scalability,Mutual Info,0.9,123,0.9783332731479809,0.6392230987548828
synth_scalability,Mutual Info,0.9,456,0.9791665364575196,0.6522669792175293
