dataset,method,budget,seed,f1,time
swat,Uniform,0.1,456,0.841380546839774,0.5977120399475098
swat,Uniform,0.2,42,0.8491678176335772,0.8966848850250244
swat,Uniform,0.2,123,0.8486610953321266,0.5251619815826416
swat,Uniform,0.2,456,0.849384170080896,0.48990893363952637
swat,Uniform,0.3,42,0.8744912936842115,0.45308494567871094
swat,Uniform,0.3,123,0.8733825197529106,0.579197883605957
swat,Uniform,0.3,456,0.8748699873235195,0.5056519508361816
swat,Uniform,0.4,42,0.9042194183216975,0.5329737663269043
swat,Uniform,0.4,123,0.9027549059740462,0.5951979160308838
swat,Uniform,0.4,456,0.9036031024165231,0.5796511173248291
swat,Uniform,0.5,42,0.9313776652013346,0.5833981037139893
swat,Uniform,0.5,123,0.9301082852455074,0.4755260944366455
swat,Uniform,0.5,456,0.930601425456076,0.588223934173584
swat,Uniform,0.6,42,0.9521383037740095,0.5743982791900635
swat,Uniform,0.6,123,0.9513143102327603,0.6547560691833496
swat,Uniform,0.6,456,0.9523086345464762,0.4585840702056885
swat,Uniform,0.7,42,0.9698823032404614,0.46719837188720703
swat,Uniform,0.7,123,0.9693315960555118,0.48209714889526367
swat,Uniform,0.7,456,0.969641576151868,0.4453752040863037
swat,Uniform,0.8,42,0.9830512451398175,0.5441911220550537
swat,Uniform,0.8,123,0.9831966770880637,0.7306308746337891
swat,Uniform,0.8,456,0.98318567695376,0.6385209560394287
swat,Uniform,0.9,42,0.9913235639199073,0.4490189552307129
swat,Uniform,0.9,123,0.9917876059988561,0.3943359851837158
swat,Uniform,0.9,456,0.9917917572657559,0.4412667751312256
swat,Threshold,0.1,42,0.8428546634286246,1.6917152404785156
swat,Threshold,0.1,123,0.8428404660215673,1.8537101745605469
swat,Threshold,0.1,456,0.8429960425236598,1.7852869033813477
swat,Threshold,0.2,42,0.8794700734037396,2.0551178455352783
swat,Threshold,0.2,123,0.8798980349670851,1.7903242111206055
swat,Threshold,0.2,456,0.8791603981993833,1.8019299507141113
swat,Threshold,0.3,42,0.9274269868942827,1.8091120719909668
swat,Threshold,0.3,123,0.9277419994578239,1.8754971027374268
swat,Threshold,0.3,456,0.9277010373381936,1.7847728729248047
swat,Threshold,0.4,42,0.9617706826487354,1.7525520324707031
swat,Threshold,0.4,123,0.9614620877126457,1.8324329853057861
swat,Threshold,0.4,456,0.9609281530509802,1.7690167427062988
swat,Threshold,0.5,42,0.9768565253993128,1.752289056777954
